index,Year,Player,Tm,Age,G,GS,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,eFG%,3P%,2P%,FT%,WS/48,OBPM,DBPM,BPM,VORP,PTS_per_game,AST_per_game,TRB_per_game,STL_per_game,BLK_per_game,TOV_per_game,Position,nba_team
4165,2002,Bob Sura,GSW,28.0,78.0,5.0,22.821,17.1,0.53,0.225,0.556,5.2,10.3,7.7,25.0,2.5,0.6,15.3,20.5,0.459,0.316,0.455,0.72,0.111,2.1,-1.1,1.0,1.4,9.974,3.526,3.282,1.128,0.218,1.705,G,None
4166,2002,Stromile Swift,MEM,22.0,68.0,14.0,26.544,17.2,0.539,0.005,0.499,10.0,16.6,13.3,5.0,1.5,4.3,14.1,21.8,0.48,0.0,0.482,0.711,0.099,-2.1,0.6,-1.5,0.2,11.809,0.735,6.324,0.779,1.662,1.794,F,None
4167,2002,Wally Szczerbiak,MIN,24.0,82.0,82.0,38.012,17.1,0.58,0.159,0.227,4.5,9.9,7.2,13.6,1.1,0.5,12.1,21.8,0.544,0.455,0.517,0.831,0.134,2.9,-1.1,1.9,3.1,18.671,3.134,4.768,0.805,0.256,2.207,F,None
4168,2002,Jason Terry,ATL,24.0,78.0,78.0,38.038,19.2,0.549,0.364,0.279,1.5,8.9,5.2,26.9,2.5,0.3,11.7,23.6,0.5,0.387,0.454,0.835,0.139,4.5,-1.2,3.2,3.9,19.282,5.692,3.462,1.846,0.167,2.321,G,None
4169,2002,Kenny Thomas,HOU,24.0,72.0,71.0,34.5,16.4,0.52,0.019,0.405,7.2,16.7,11.9,10.0,1.9,1.8,12.8,20.9,0.478,0.0,0.487,0.664,0.085,-0.5,0.6,0.1,1.3,14.097,1.903,7.167,1.181,0.917,1.986,F,None
4170,2002,Kurt Thomas,NYK,29.0,82.0,82.0,33.793,15.8,0.542,0.006,0.283,9.0,22.3,15.6,5.8,1.4,2.1,12.7,20.3,0.494,0.167,0.496,0.815,0.112,-1.3,1.0,-0.3,1.2,13.939,1.061,9.11,0.866,0.963,1.866,C,None
4171,2002,Tim Thomas,MIL,24.0,74.0,22.0,26.851,13.1,0.522,0.386,0.238,3.9,13.1,8.7,8.7,1.7,1.2,13.2,22.6,0.483,0.326,0.478,0.793,0.052,-0.6,-1.8,-2.4,-0.2,11.743,1.419,4.054,0.878,0.432,1.716,F,None
4172,2002,Jamaal Tinsley,IND,23.0,80.0,78.0,30.525,13.4,0.446,0.23,0.245,3.7,9.9,6.9,42.8,3.0,1.2,24.3,20.7,0.408,0.24,0.422,0.704,0.033,-0.8,0.4,-0.5,0.9,9.388,8.088,3.725,1.725,0.5,3.375,G,None
4173,2002,Oscar Torres,HOU,25.0,65.0,13.0,16.538,11.4,0.502,0.37,0.308,4.9,8.1,6.5,6.4,1.3,0.6,11.2,18.8,0.45,0.294,0.456,0.781,0.039,-1.2,-2.7,-3.9,-0.5,5.985,0.615,1.877,0.385,0.138,0.754,G,None
4174,2002,Gary Trent,MIN,27.0,64.0,10.0,17.812,15.4,0.538,0.005,0.378,10.7,16.6,13.7,8.3,1.0,1.8,11.5,19.9,0.507,0.0,0.509,0.639,0.125,-0.2,-0.7,-0.9,0.3,7.469,0.938,4.219,0.328,0.422,0.906,F,None
4175,2002,Jake Tsakalidis,PHO,22.0,67.0,47.0,23.612,11.7,0.522,0.003,0.398,9.1,17.7,13.3,2.2,0.8,3.2,14.2,15.5,0.475,0.0,0.476,0.698,0.085,-3.4,0.2,-3.2,-0.5,7.328,0.343,5.582,0.343,1.03,1.164,C,None
4176,2002,Hedo Turkoglu,SAC,22.0,80.0,10.0,24.625,14.2,0.514,0.249,0.335,3.5,16.0,9.8,12.2,1.5,1.0,9.3,19.2,0.468,0.368,0.44,0.726,0.127,-0.2,0.3,0.1,1.1,10.125,2.038,4.538,0.712,0.388,1.012,F,None
4177,2002,Nick Van,TOT,30.0,72.0,46.0,34.667,17.8,0.495,0.285,0.205,1.2,10.5,5.8,35.1,0.9,0.3,10.5,26.8,0.457,0.34,0.436,0.801,0.084,3.6,-2.9,0.7,1.7,18.361,6.639,3.528,0.611,0.153,2.167,PG-SG,None
4178,2002,Nick Van,DEN,30.0,45.0,44.0,38.644,18.4,0.488,0.276,0.191,1.2,10.3,5.5,40.2,0.9,0.3,10.5,28.4,0.454,0.337,0.435,0.782,0.08,4.4,-3.0,1.3,1.5,21.444,8.111,3.756,0.667,0.156,2.578,G,None
4179,2002,Nick Van,DAL,30.0,27.0,2.0,28.037,16.3,0.513,0.312,0.245,1.3,11.0,6.2,23.5,1.0,0.4,10.3,23.2,0.465,0.347,0.44,0.844,0.093,1.7,-2.4,-0.7,0.2,13.222,4.185,3.148,0.519,0.148,1.481,G,None
4180,2002,Keith Van,NJN,26.0,81.0,81.0,30.432,16.0,0.51,0.269,0.179,6.2,21.6,13.9,11.6,1.3,1.2,11.1,24.0,0.479,0.345,0.465,0.8,0.123,0.1,0.1,0.2,1.4,14.802,2.025,7.519,0.778,0.519,1.802,F,None
4181,2002,Jacque Vaughn,ATL,26.0,82.0,16.0,22.634,13.1,0.547,0.123,0.288,1.1,9.3,5.2,30.2,1.8,0.1,18.5,14.8,0.498,0.444,0.474,0.825,0.091,-0.8,-2.0,-2.8,-0.4,6.585,4.256,2.049,0.793,0.024,1.366,G,None
4182,2002,Jake Voskuhl,PHO,24.0,59.0,34.0,15.254,13.9,0.614,0.0,0.565,12.7,18.7,15.7,3.0,0.6,1.9,16.6,14.4,0.554,,0.554,0.752,0.143,-1.4,-0.8,-2.3,-0.1,5.017,0.305,4.237,0.186,0.39,0.814,C,None
4183,2002,Antoine Walker,BOS,25.0,81.0,81.0,42.049,17.1,0.49,0.382,0.192,4.7,18.6,11.5,22.8,1.9,0.9,12.1,27.8,0.46,0.344,0.425,0.741,0.094,1.8,1.2,3.0,4.3,22.148,5.025,8.815,1.506,0.469,3.099,F,None
4184,2002,Samaki Walker,LAL,25.0,69.0,63.0,23.986,14.5,0.545,0.0,0.353,8.7,23.2,16.0,5.7,0.9,3.8,11.2,12.9,0.512,,0.512,0.667,0.153,-1.7,2.3,0.6,1.1,6.667,0.928,6.971,0.406,1.275,0.768,F,None
4185,2002,Ben Wallace,DET,27.0,80.0,80.0,36.512,18.6,0.522,0.006,0.488,12.9,28.9,21.0,6.2,2.5,6.7,10.7,10.5,0.531,0.0,0.535,0.423,0.19,-0.6,6.5,5.9,5.9,7.612,1.438,12.988,1.725,3.475,0.875,C,None
4186,2002,Rasheed Wallace,POR,27.0,79.0,79.0,37.506,19.3,0.54,0.246,0.213,5.3,20.4,12.8,9.3,1.8,2.6,8.5,23.7,0.513,0.36,0.504,0.734,0.158,1.8,0.8,2.6,3.4,19.253,1.924,8.165,1.278,1.278,1.658,F,None
4187,2002,Charlie Ward,NYK,31.0,63.0,0.0,16.794,14.5,0.496,0.541,0.191,1.6,12.3,7.0,31.7,3.4,1.0,18.6,17.8,0.46,0.323,0.432,0.81,0.087,0.3,0.6,0.9,0.8,5.175,3.222,2.016,1.079,0.222,1.19,G,None
4188,2002,Earl Watson,SEA,22.0,64.0,0.0,15.062,11.6,0.507,0.208,0.17,3.9,6.2,5.1,18.8,3.4,0.4,18.3,13.4,0.491,0.364,0.476,0.639,0.076,-1.1,0.1,-1.0,0.2,3.609,1.953,1.297,0.938,0.078,0.797,G,None
4189,2002,Clarence Weatherspoon,NYK,31.0,56.0,41.0,30.857,13.3,0.478,0.0,0.323,10.0,20.9,15.4,5.8,1.1,2.1,8.3,15.2,0.418,,0.418,0.795,0.097,-2.1,1.4,-0.8,0.5,8.821,1.071,8.214,0.661,0.857,0.839,F,None
4190,2002,Chris Webber,SAC,28.0,54.0,54.0,38.352,24.4,0.54,0.018,0.314,7.9,20.1,14.1,21.9,2.2,2.4,11.4,29.0,0.497,0.263,0.499,0.749,0.2,3.3,2.9,6.2,4.3,24.481,4.778,10.111,1.667,1.407,2.926,F,Second
4191,2002,Bonzi Wells,POR,25.0,74.0,69.0,31.73,18.4,0.538,0.166,0.279,6.0,16.4,11.1,15.8,2.6,0.8,14.1,26.4,0.5,0.384,0.486,0.741,0.122,1.6,0.5,2.0,2.4,16.959,2.757,6.0,1.527,0.338,2.581,G,None
4192,2002,David Wesley,CHH,31.0,67.0,63.0,37.119,11.3,0.479,0.281,0.207,2.0,4.5,3.3,16.2,1.6,0.4,10.7,20.4,0.447,0.332,0.427,0.734,0.05,-0.1,-1.6,-1.7,0.2,14.194,3.522,2.134,1.104,0.224,1.776,G,None
4193,2002,Jahidi White,WAS,25.0,71.0,69.0,18.958,14.9,0.552,0.0,0.552,13.6,24.9,19.2,2.0,1.0,4.1,15.8,14.1,0.538,,0.538,0.539,0.118,-2.3,0.3,-2.0,0.0,5.394,0.239,6.254,0.352,1.056,0.915,C,None
4194,2002,Chris Whitney,WAS,30.0,82.0,81.0,26.476,15.6,0.568,0.492,0.267,0.6,7.6,4.1,23.4,1.8,0.2,10.4,17.4,0.518,0.406,0.429,0.88,0.143,3.3,-2.3,1.0,1.7,10.159,3.829,1.854,0.878,0.073,1.037,G,None
4195,2002,Aaron Williams,NJN,30.0,82.0,13.0,18.854,15.2,0.568,0.005,0.424,8.3,16.4,12.3,8.1,1.0,3.5,13.2,17.4,0.526,0.0,0.529,0.699,0.154,-1.3,1.3,0.1,0.8,7.22,0.939,4.134,0.354,0.927,0.963,F,None
4196,2002,Alvin Williams,TOR,27.0,82.0,82.0,35.695,13.8,0.47,0.199,0.144,2.2,9.0,5.5,26.6,2.5,0.7,12.7,18.4,0.447,0.321,0.438,0.736,0.086,0.1,0.1,0.2,1.7,11.841,5.707,3.427,1.646,0.317,1.829,G,None
4197,2002,Eric Williams,BOS,29.0,74.0,30.0,23.608,8.8,0.49,0.223,0.569,3.6,10.5,6.9,9.8,2.3,0.4,16.5,15.0,0.405,0.279,0.401,0.731,0.061,-3.4,1.0,-2.4,-0.2,6.378,1.473,2.986,1.041,0.108,1.284,F,None
4198,2002,Jason Williams,MEM,26.0,65.0,65.0,34.4,15.1,0.466,0.437,0.103,1.1,8.6,4.9,42.0,2.6,0.2,17.2,25.3,0.446,0.295,0.449,0.792,0.02,1.6,-2.1,-0.5,0.8,14.754,7.985,3.0,1.708,0.108,3.292,G,None
4199,2002,Jerome Williams,TOR,28.0,68.0,32.0,24.132,15.7,0.542,0.0,0.526,11.2,16.0,13.5,7.3,2.6,1.1,12.5,15.2,0.49,,0.49,0.676,0.147,-0.1,1.5,1.4,1.4,7.618,1.103,5.676,1.147,0.368,1.0,F,None
4200,2002,Monty Williams,ORL,30.0,68.0,19.0,18.882,14.7,0.575,0.011,0.37,6.9,13.6,10.2,12.0,2.0,0.9,17.0,17.7,0.547,0.0,0.553,0.657,0.107,-0.8,0.1,-0.7,0.4,7.118,1.412,3.456,0.721,0.25,1.265,F,None
4201,2002,Scott Williams,DEN,33.0,41.0,16.0,17.976,10.5,0.43,0.009,0.189,12.1,20.7,16.2,2.8,1.2,3.3,13.0,16.4,0.396,0.0,0.4,0.732,0.027,-4.9,-0.4,-5.3,-0.6,4.927,0.317,5.098,0.415,0.805,0.854,F,None
4202,2002,Walt Williams,HOU,31.0,48.0,25.0,23.271,13.1,0.538,0.462,0.129,3.7,12.9,8.3,11.0,0.9,0.6,11.2,19.6,0.518,0.426,0.413,0.784,0.073,0.8,-2.4,-1.5,0.1,9.375,1.438,3.375,0.375,0.208,1.104,F,None
4203,2002,Corliss Williamson,DET,28.0,78.0,7.0,21.808,20.0,0.567,0.006,0.37,8.2,13.9,11.1,11.5,1.5,1.1,12.8,29.8,0.511,0.2,0.512,0.805,0.144,0.4,-1.8,-1.3,0.3,13.628,1.205,4.09,0.628,0.333,1.756,F,None
4204,2002,Kevin Willis,HOU,39.0,52.0,5.0,16.635,16.1,0.489,0.004,0.306,13.7,25.9,19.8,2.9,1.6,1.8,11.3,19.5,0.44,0.0,0.442,0.747,0.096,-3.2,-1.9,-5.2,-0.7,6.058,0.269,5.75,0.481,0.442,0.788,F,None
4205,2002,Metta World,TOT,22.0,55.0,50.0,29.855,15.8,0.501,0.267,0.321,5.1,13.8,9.5,14.1,4.5,1.7,14.0,23.5,0.465,0.312,0.464,0.667,0.079,0.6,2.3,2.9,2.0,13.218,2.309,4.927,2.564,0.709,2.145,F,None
4206,2002,Metta World,CHI,22.0,27.0,26.0,30.481,18.4,0.516,0.259,0.368,5.5,13.3,9.3,17.8,4.8,2.1,14.5,26.7,0.484,0.396,0.446,0.628,0.083,1.9,2.0,3.9,1.2,15.593,2.852,4.852,2.778,0.852,2.556,F,None
4207,2002,Metta World,IND,22.0,28.0,24.0,29.25,13.2,0.481,0.277,0.263,4.7,14.4,9.6,10.3,4.2,1.4,13.4,20.3,0.44,0.215,0.485,0.733,0.075,-0.7,2.5,1.8,0.8,10.929,1.786,5.0,2.357,0.571,1.75,F,None
4208,2002,Lorenzen Wright,MEM,26.0,43.0,33.0,29.093,14.8,0.478,0.004,0.253,11.6,24.5,18.1,6.5,1.3,1.3,11.8,22.2,0.459,0.0,0.461,0.569,0.055,-3.0,-0.8,-3.8,-0.6,12.0,1.023,9.419,0.698,0.535,1.674,C,None
4209,2003,Shareef Abdur-Rahim,ATL,26.0,81.0,81.0,38.111,19.9,0.566,0.051,0.457,6.7,17.8,12.5,14.7,1.5,0.9,13.0,24.2,0.487,0.35,0.485,0.841,0.151,2.1,-0.4,1.7,2.8,19.852,2.988,8.358,1.074,0.469,2.617,F,None
4210,2003,Courtney Alexander,NOH,25.0,66.0,7.0,20.606,9.3,0.459,0.113,0.289,3.3,6.8,5.0,9.8,1.2,0.3,10.7,21.3,0.401,0.333,0.388,0.808,0.04,-3.2,-2.3,-5.5,-1.2,7.924,1.197,1.788,0.47,0.091,1.03,G,None
4211,2003,Malik Allen,MIA,24.0,80.0,73.0,28.975,9.9,0.455,0.005,0.153,6.5,14.9,10.6,4.4,0.9,2.6,13.2,19.7,0.424,0.0,0.426,0.802,0.018,-4.6,0.6,-3.9,-1.1,9.588,0.675,5.312,0.462,0.975,1.6,F,None
4212,2003,Ray Allen,TOT,27.0,76.0,75.0,37.895,21.3,0.565,0.391,0.253,3.8,11.8,7.8,21.6,1.9,0.4,11.6,27.8,0.512,0.377,0.478,0.916,0.152,5.6,-1.8,3.7,4.2,22.539,4.395,5.013,1.355,0.184,2.605,G,None
4213,2003,Ray Allen,MIL,27.0,47.0,46.0,35.809,19.9,0.564,0.387,0.243,3.1,12.1,7.6,17.5,1.8,0.5,11.6,27.8,0.514,0.395,0.463,0.913,0.123,4.5,-2.6,1.9,1.6,21.34,3.489,4.638,1.213,0.234,2.489,G,None
4214,2003,Ray Allen,SEA,27.0,29.0,29.0,41.276,23.3,0.567,0.396,0.268,4.7,11.4,8.0,27.3,2.1,0.2,11.5,27.7,0.511,0.351,0.5,0.92,0.193,7.1,-0.7,6.4,2.5,24.483,5.862,5.621,1.586,0.103,2.793,G,None
4215,2003,Rafer Alston,TOR,26.0,47.0,4.0,20.851,14.4,0.51,0.388,0.161,2.3,10.4,6.2,34.0,2.1,1.1,19.3,20.7,0.491,0.392,0.429,0.685,0.059,0.6,-2.1,-1.5,0.1,7.787,4.085,2.277,0.809,0.319,1.83,G,None
4216,2003,Chris Andersen,DEN,24.0,59.0,3.0,15.373,14.0,0.44,0.004,0.491,13.3,22.3,17.6,6.3,1.7,5.3,14.8,19.9,0.4,0.0,0.401,0.55,0.059,-4.8,2.1,-2.7,-0.2,5.169,0.542,4.644,0.508,1.017,1.017,C,None
4217,2003,Derek Anderson,POR,28.0,76.0,76.0,33.632,16.9,0.556,0.398,0.323,2.5,10.0,6.2,20.7,1.9,0.5,11.9,19.5,0.496,0.35,0.477,0.859,0.153,3.1,-0.6,2.5,2.9,13.908,4.276,3.474,1.184,0.211,1.684,G,None
4218,2003,Kenny Anderson,TOT,32.0,61.0,2.0,18.607,13.6,0.457,0.018,0.149,3.2,10.6,6.8,29.8,2.8,0.3,15.6,19.7,0.428,0.143,0.432,0.789,0.069,-1.9,-0.3,-2.1,0.0,6.098,3.246,2.164,0.951,0.082,1.23,G,None
4219,2003,Kenny Anderson,SEA,32.0,38.0,1.0,18.132,15.9,0.471,0.022,0.151,2.9,12.1,7.4,30.3,3.2,0.1,11.8,19.1,0.44,0.0,0.449,0.829,0.107,-0.7,0.1,-0.5,0.3,6.132,3.184,2.289,1.053,0.026,0.868,G,None
4220,2003,Kenny Anderson,NOH,32.0,23.0,1.0,19.391,10.2,0.435,0.013,0.147,3.6,8.2,5.9,29.0,2.2,0.6,20.8,20.6,0.41,0.5,0.405,0.727,0.009,-3.7,-0.9,-4.6,-0.3,6.043,3.348,1.957,0.783,0.174,1.826,G,None
4221,2003,Shandon Anderson,NYK,29.0,82.0,9.0,21.11,13.4,0.553,0.261,0.354,4.2,13.2,8.6,8.3,2.2,0.8,15.5,19.6,0.51,0.371,0.494,0.732,0.074,-0.6,-0.2,-0.8,0.5,8.378,1.061,3.098,0.89,0.244,1.39,F,None
4222,2003,Gilbert Arenas,GSW,21.0,82.0,82.0,34.951,18.6,0.54,0.265,0.397,3.6,10.6,7.2,30.0,2.2,0.4,17.3,24.9,0.478,0.348,0.461,0.791,0.109,3.9,-1.6,2.2,3.1,18.256,6.268,4.707,1.512,0.207,3.537,G,None
4223,2003,Darrell Armstrong,ORL,34.0,82.0,23.0,28.659,14.6,0.53,0.361,0.292,4.3,10.2,7.2,21.7,3.0,0.4,18.1,16.9,0.47,0.336,0.45,0.878,0.1,0.8,0.3,1.2,1.9,9.378,3.939,3.598,1.646,0.159,1.951,G,None
4224,2003,Chucky Atkins,DET,28.0,65.0,7.0,21.508,10.1,0.475,0.52,0.105,1.8,6.5,4.1,22.4,1.1,0.2,13.7,19.4,0.454,0.355,0.368,0.816,0.053,-0.5,-2.3,-2.8,-0.3,7.108,2.692,1.477,0.415,0.062,1.185,G,None
4225,2003,Vin Baker,BOS,31.0,52.0,9.0,18.115,10.6,0.531,0.019,0.517,10.5,13.3,11.9,5.3,1.2,2.5,19.4,15.5,0.478,0.0,0.488,0.673,0.082,-4.0,0.5,-3.4,-0.3,5.192,0.558,3.808,0.423,0.577,1.173,C,None
4226,2003,Brent Barry,SEA,31.0,75.0,68.0,33.067,15.8,0.597,0.508,0.279,2.2,12.2,7.1,25.0,2.5,0.5,18.0,14.9,0.56,0.403,0.514,0.795,0.141,2.3,0.6,2.9,3.0,10.32,5.12,4.013,1.507,0.2,1.893,G,None
4227,2003,Jon Barry,DET,33.0,80.0,0.0,18.412,17.9,0.593,0.505,0.236,2.6,12.0,7.2,25.5,2.4,0.7,14.8,17.9,0.553,0.407,0.495,0.86,0.183,2.9,0.1,3.0,1.9,6.938,2.575,2.25,0.788,0.175,1.012,G,None
4228,2003,Mike Batiste,MEM,25.0,75.0,2.0,16.64,12.2,0.476,0.173,0.188,7.5,15.6,11.6,6.9,1.7,0.9,12.0,20.7,0.441,0.222,0.464,0.784,0.029,-2.2,-1.7,-3.9,-0.6,6.413,0.693,3.427,0.56,0.213,0.92,F,None
4229,2003,Tony Battie,BOS,26.0,67.0,62.0,25.119,15.2,0.578,0.014,0.32,9.7,19.7,14.6,5.2,1.0,3.8,10.2,12.9,0.541,0.2,0.544,0.746,0.164,-2.0,1.8,-0.1,0.8,7.269,0.731,6.463,0.493,1.209,0.716,C,None
4230,2003,Shane Battier,MEM,24.0,78.0,47.0,30.551,15.0,0.597,0.38,0.255,6.1,10.1,8.1,6.8,2.2,2.5,9.7,13.2,0.559,0.398,0.535,0.828,0.126,2.4,1.2,3.6,3.4,9.692,1.346,4.423,1.308,1.128,0.872,F,None
4231,2003,Raja Bell,DAL,26.0,75.0,32.0,15.64,7.9,0.509,0.242,0.161,4.4,9.2,6.8,6.8,2.3,0.5,16.0,10.4,0.491,0.412,0.45,0.676,0.069,-1.7,1.2,-0.5,0.5,3.067,0.76,1.933,0.693,0.107,0.573,G,None
4232,2003,Jonathan Bender,IND,22.0,46.0,2.0,17.804,13.3,0.521,0.209,0.331,5.9,12.2,9.1,8.6,0.5,5.0,12.6,18.4,0.478,0.358,0.463,0.714,0.099,-1.7,0.9,-0.8,0.2,6.587,0.913,2.891,0.174,1.217,0.913,F,None
4233,2003,Corey Benjamin,ATL,24.0,9.0,0.0,16.889,7.3,0.4,0.302,0.372,7.8,15.1,11.6,10.4,0.3,0.9,10.7,16.9,0.326,0.154,0.367,0.75,0.004,-3.3,-2.5,-5.8,-0.1,4.444,1.111,3.444,0.111,0.222,0.667,G,None
4234,2003,Travis Best,MIA,30.0,72.0,52.0,25.097,11.2,0.473,0.187,0.211,1.6,8.0,4.7,25.7,1.3,0.3,14.3,19.4,0.427,0.33,0.411,0.854,0.048,-1.5,-1.3,-2.8,-0.4,8.375,3.542,2.042,0.611,0.097,1.472,G,None
4235,2003,Mike Bibby,SAC,24.0,55.0,55.0,33.364,17.6,0.559,0.196,0.267,2.1,6.3,4.3,24.3,2.0,0.3,14.0,21.9,0.51,0.409,0.485,0.861,0.146,1.9,-0.9,1.0,1.4,15.909,5.182,2.673,1.309,0.145,2.309,G,None
4236,2003,Chauncey Billups,DET,26.0,74.0,74.0,31.446,20.4,0.582,0.437,0.416,1.9,12.2,7.0,23.7,1.5,0.5,11.5,24.1,0.506,0.392,0.443,0.878,0.204,5.0,-0.7,4.2,3.7,16.203,3.878,3.689,0.851,0.203,1.811,G,None
4237,2003,Corie Blount,CHI,34.0,50.0,3.0,16.72,9.6,0.502,0.0,0.261,9.1,17.9,13.5,8.9,2.0,1.7,22.3,10.2,0.485,,0.485,0.571,0.064,-2.6,1.9,-0.7,0.3,3.0,1.0,4.1,0.66,0.38,0.86,C,None
4238,2003,Mark Blount,TOT,27.0,81.0,31.0,17.321,10.6,0.491,0.0,0.401,8.8,16.9,12.6,7.0,1.6,3.8,20.2,16.4,0.432,,0.432,0.727,0.059,-4.9,2.0,-3.0,-0.3,4.951,0.691,3.802,0.519,0.84,1.272,C,None
4239,2003,Mark Blount,DEN,27.0,54.0,24.0,16.389,9.6,0.452,0.0,0.371,7.8,16.7,12.0,7.0,1.3,4.6,18.4,19.1,0.393,,0.393,0.717,0.02,-6.0,1.7,-4.3,-0.5,5.204,0.648,3.389,0.407,0.944,1.296,C,None
4240,2003,Mark Blount,BOS,27.0,27.0,7.0,19.185,12.2,0.615,0.0,0.5,10.4,17.1,13.7,6.8,2.0,2.6,25.3,11.7,0.563,,0.563,0.75,0.126,-3.0,2.4,-0.6,0.2,4.444,0.778,4.63,0.741,0.63,1.222,C,None
4241,2003,Carlos Boozer,CLE,21.0,81.0,54.0,25.296,17.9,0.577,0.002,0.311,10.8,22.7,16.6,9.3,1.5,1.7,12.8,17.1,0.536,0.0,0.536,0.771,0.139,0.3,-0.1,0.2,1.1,10.0,1.309,7.519,0.728,0.617,1.272,F,None
4242,2003,Bruce Bowen,SAS,31.0,82.0,82.0,31.293,9.1,0.563,0.478,0.186,2.8,7.8,5.4,6.8,1.4,1.1,12.2,10.7,0.571,0.441,0.488,0.404,0.096,0.3,1.2,1.5,2.3,7.11,1.378,2.915,0.805,0.512,0.878,F,None
4243,2003,Ryan Bowen,DEN,27.0,62.0,31.0,16.065,12.7,0.519,0.036,0.208,8.7,9.7,9.2,9.3,3.4,2.3,16.7,11.5,0.497,0.286,0.5,0.659,0.102,-2.1,3.2,1.1,0.8,3.597,0.871,2.532,1.048,0.468,0.694,G,None
4244,2003,Earl Boykins,GSW,26.0,68.0,0.0,19.426,17.6,0.543,0.166,0.431,2.9,4.2,3.5,26.8,1.5,0.2,11.7,20.1,0.46,0.377,0.439,0.865,0.127,2.2,-4.6,-2.3,-0.1,8.824,3.25,1.294,0.559,0.059,1.074,G,None
4245,2003,Michael Bradley,TOR,23.0,67.0,11.0,19.612,12.8,0.492,0.019,0.213,13.5,22.4,17.7,8.4,0.7,1.7,18.1,14.6,0.482,0.167,0.487,0.522,0.056,-2.5,-0.2,-2.6,-0.2,5.045,1.0,6.104,0.239,0.478,1.134,F,None
4246,2003,Shawn Bradley,DAL,30.0,81.0,39.0,21.37,18.3,0.601,0.003,0.467,9.6,20.7,15.1,4.6,1.9,7.3,12.9,13.6,0.536,0.0,0.537,0.806,0.204,-0.4,4.7,4.3,2.8,6.704,0.667,5.877,0.802,2.099,0.827,C,None
4247,2003,Elton Brand,LAC,23.0,62.0,61.0,39.581,21.7,0.543,0.001,0.396,13.1,19.3,16.2,12.0,1.5,4.6,13.2,22.4,0.502,0.0,0.502,0.685,0.149,2.1,2.4,4.5,4.1,18.484,2.532,11.339,1.145,2.548,2.597,F,None
4248,2003,J.R. Bremer,BOS,22.0,64.0,41.0,23.484,12.7,0.515,0.616,0.239,1.3,9.8,5.5,19.2,1.3,0.2,10.3,17.7,0.477,0.353,0.393,0.766,0.096,0.1,-2.0,-1.9,0.0,8.25,2.562,2.266,0.594,0.047,0.922,G,None
4249,2003,Damone Brown,TOR,23.0,5.0,3.0,23.0,1.6,0.363,0.057,0.229,2.9,12.4,7.4,4.2,0.5,0.0,13.5,17.7,0.314,0.0,0.333,0.75,-0.102,-7.9,-3.4,-11.3,-0.3,5.6,0.6,3.0,0.2,0.0,1.2,F,None
4250,2003,Devin Brown,DEN,24.0,3.0,2.0,23.667,4.8,0.326,0.04,0.24,6.3,12.1,9.0,12.1,3.0,1.1,12.6,19.8,0.28,0.0,0.292,0.667,-0.05,-6.7,0.7,-6.0,-0.1,6.0,1.667,3.667,1.333,0.333,1.333,G,None
4251,2003,Kwame Brown,WAS,20.0,80.0,20.0,22.162,13.6,0.496,0.006,0.432,8.5,19.9,14.2,5.6,1.5,3.4,15.5,18.8,0.446,0.0,0.449,0.668,0.069,-3.4,0.7,-2.7,-0.3,7.412,0.725,5.325,0.625,1.0,1.375,C,None
4252,2003,P.J. Brown,NOH,33.0,78.0,78.0,33.449,17.6,0.592,0.005,0.386,10.7,20.7,15.6,9.2,1.4,2.2,12.2,14.0,0.531,0.0,0.533,0.836,0.188,1.1,2.3,3.4,3.6,10.667,1.885,8.987,0.859,1.026,1.256,F,None
4253,2003,Kobe Bryant,LAL,24.0,82.0,82.0,41.476,26.2,0.55,0.168,0.371,3.5,15.3,9.3,27.2,2.8,1.4,11.4,32.9,0.483,0.383,0.465,0.843,0.21,6.1,0.3,6.4,7.1,30.012,5.866,6.878,2.207,0.817,3.512,G,First
4254,2003,Greg Buckner,PHI,26.0,75.0,5.0,20.187,11.6,0.519,0.138,0.204,5.5,11.4,8.4,10.1,2.5,0.8,12.5,14.7,0.484,0.273,0.496,0.802,0.1,-0.6,0.7,0.0,0.8,6.0,1.28,2.88,0.96,0.213,0.827,G,None
4255,2003,Caron Butler,MIA,22.0,78.0,78.0,36.641,15.1,0.502,0.104,0.363,5.3,10.9,8.0,14.1,2.6,0.9,13.8,22.9,0.432,0.318,0.427,0.824,0.086,0.1,1.6,1.7,2.7,15.397,2.731,5.09,1.756,0.397,2.462,F,None
4256,2003,Rasual Butler,MIA,23.0,72.0,28.0,21.028,9.5,0.437,0.299,0.182,2.1,12.3,7.1,11.4,0.8,2.2,11.1,21.6,0.406,0.292,0.392,0.731,0.002,-3.4,-0.4,-3.8,-0.7,7.5,1.292,2.583,0.292,0.597,1.069,G,None
4257,2003,Jason Caffey,MIL,29.0,51.0,16.0,17.529,10.5,0.501,0.0,0.427,8.9,14.2,11.5,6.7,1.1,1.2,16.0,18.3,0.456,,0.456,0.651,0.031,-2.9,-1.9,-4.8,-0.6,5.784,0.745,3.451,0.373,0.294,1.098,F,None
